Filename,Sample_ID,Species,Dev_stage,Sex,Age,Phenotype,Tissue,Tissue_complete,Collected_by,Collection_date,Biomaterial_provider,Geographic_location,Ecotype,Body_mass,Testes_mass,Bird_ID,Gonadosomatic_index,Sample_Type,Batch,Seq_provider,Lib_prep,Lib_kit,Seq_prep,Seq_kit,Lib_size,RIN
s372_I_POA_02_R1.gz,s372_I_POA_02,Calidris pugnax,Adult,Male,7,Independent,POM,Medial preoptic area,Jasmine L. Loveland,6/15/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,185.8,3.25,372,1.75,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28787128,7.9
s372_I_POA_02_R2.gz,s372_I_POA_02,Calidris pugnax,Adult,Male,7,Independent,POM,Medial preoptic area,Jasmine L. Loveland,6/15/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,185.8,3.25,372,1.75,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28787128,7.9
s372_I_RAP_03_R1.gz,s372_I_RAP_03,Calidris pugnax,Adult,Male,7,Independent,Rap,Raphe,Jasmine L. Loveland,6/15/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,185.8,3.25,372,1.75,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),31377472,7.8
s372_I_RAP_03_R2.gz,s372_I_RAP_03,Calidris pugnax,Adult,Male,7,Independent,Rap,Raphe,Jasmine L. Loveland,6/15/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,185.8,3.25,372,1.75,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),31377472,7.8
s372_I_TNA_03_R1.gz,s372_I_TNA_03,Calidris pugnax,Adult,Male,7,Independent,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/15/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,185.8,3.25,372,1.75,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28883567,7.6
s372_I_TNA_03_R2.gz,s372_I_TNA_03,Calidris pugnax,Adult,Male,7,Independent,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/15/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,185.8,3.25,372,1.75,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28883567,7.6
s372_I_VTA_03_R1.gz,s372_I_VTA_03,Calidris pugnax,Adult,Male,7,Independent,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/15/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,185.8,3.25,372,1.75,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25921442,8.3
s372_I_VTA_03_R2.gz,s372_I_VTA_03,Calidris pugnax,Adult,Male,7,Independent,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/15/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,185.8,3.25,372,1.75,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25921442,8.3
s374_S_ADR_01_R1.gz,s374_S_ADR_01,Calidris pugnax,Adult,Male,7,Satellite,Adr,Adrenal glands,Jasmine L. Loveland,6/12/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,174,2.99,374,1.72,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35285618,NA
s374_S_ADR_01_R2.gz,s374_S_ADR_01,Calidris pugnax,Adult,Male,7,Satellite,Adr,Adrenal glands,Jasmine L. Loveland,6/12/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,174,2.99,374,1.72,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35285618,NA
s672_F_ADR_01_R1.gz,s672_F_ADR_01,Calidris pugnax,Adult,Male,13,Faeder,Adr,Adrenal glands,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25990837,7.8
s672_F_ADR_01_R2.gz,s672_F_ADR_01,Calidris pugnax,Adult,Male,13,Faeder,Adr,Adrenal glands,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25990837,7.8
s672_F_GON_01_R1.gz,s672_F_GON_01,Calidris pugnax,Adult,Male,13,Faeder,Gon,Male gonads (testes),Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),27319401,NA
s672_F_GON_01_R2.gz,s672_F_GON_01,Calidris pugnax,Adult,Male,13,Faeder,Gon,Male gonads (testes),Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),27319401,NA
s672_F_HYP_02_R1.gz,s672_F_HYP_02,Calidris pugnax,Adult,Male,13,Faeder,Hyp,Hypothalamus,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34754592,7.8
s672_F_HYP_02_R2.gz,s672_F_HYP_02,Calidris pugnax,Adult,Male,13,Faeder,Hyp,Hypothalamus,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34754592,7.8
s672_F_LIV_01_R1.gz,s672_F_LIV_01,Calidris pugnax,Adult,Male,13,Faeder,Liv,Liver,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34249719,NA
s672_F_LIV_01_R2.gz,s672_F_LIV_01,Calidris pugnax,Adult,Male,13,Faeder,Liv,Liver,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34249719,NA
s672_F_LS_02_R1.gz,s672_F_LS_02,Calidris pugnax,Adult,Male,13,Faeder,LS,Lateral septum,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),21168989,7.1
s672_F_LS_02_R2.gz,s672_F_LS_02,Calidris pugnax,Adult,Male,13,Faeder,LS,Lateral septum,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),21168989,7.1
s672_F_NC_02_R1.gz,s672_F_NC_02,Calidris pugnax,Adult,Male,13,Faeder,NC,Caudal nidopallium,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),21380731,8.4
s672_F_NC_02_R2.gz,s672_F_NC_02,Calidris pugnax,Adult,Male,13,Faeder,NC,Caudal nidopallium,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),21380731,8.4
s672_F_PIT_01_R1.gz,s672_F_PIT_01,Calidris pugnax,Adult,Male,13,Faeder,Pit,Pituitary gland,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28957769,10
s672_F_PIT_01_R2.gz,s672_F_PIT_01,Calidris pugnax,Adult,Male,13,Faeder,Pit,Pituitary gland,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28957769,10
s672_F_POA_02_R1.gz,s672_F_POA_02,Calidris pugnax,Adult,Male,13,Faeder,POM,Medial preoptic area,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),19861283,7.6
s672_F_POA_02_R2.gz,s672_F_POA_02,Calidris pugnax,Adult,Male,13,Faeder,POM,Medial preoptic area,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),19861283,7.6
s672_F_RAP_03_R1.gz,s672_F_RAP_03,Calidris pugnax,Adult,Male,13,Faeder,Rap,Raphe,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35003037,8.2
s672_F_RAP_03_R2.gz,s672_F_RAP_03,Calidris pugnax,Adult,Male,13,Faeder,Rap,Raphe,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35003037,8.2
s672_F_TNA_03_R1.gz,s672_F_TNA_03,Calidris pugnax,Adult,Male,13,Faeder,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),27806903,7.8
s672_F_TNA_03_R2.gz,s672_F_TNA_03,Calidris pugnax,Adult,Male,13,Faeder,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),27806903,7.8
s672_F_VTA_03_R1.gz,s672_F_VTA_03,Calidris pugnax,Adult,Male,13,Faeder,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),21145768,8
s672_F_VTA_03_R2.gz,s672_F_VTA_03,Calidris pugnax,Adult,Male,13,Faeder,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),21145768,8
s954_F_ADR_01_R1.gz,s954_F_ADR_01,Calidris pugnax,Adult,Male,6,Faeder,Adr,Adrenal glands,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,1,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),32157460,8.2
s954_F_ADR_01_R2.gz,s954_F_ADR_01,Calidris pugnax,Adult,Male,6,Faeder,Adr,Adrenal glands,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,1,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),32157460,8.2
s954_F_GON_01_R1.gz,s954_F_GON_01,Calidris pugnax,Adult,Male,6,Faeder,Gon,Male gonads (testes),Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29976102,NA
s954_F_GON_01_R2.gz,s954_F_GON_01,Calidris pugnax,Adult,Male,6,Faeder,Gon,Male gonads (testes),Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29976102,NA
s954_F_HYP_02_R1.gz,s954_F_HYP_02,Calidris pugnax,Adult,Male,6,Faeder,Hyp,Hypothalamus,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),45192965,7.8
s954_F_HYP_02_R2.gz,s954_F_HYP_02,Calidris pugnax,Adult,Male,6,Faeder,Hyp,Hypothalamus,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),45192965,7.8
s954_F_LS_02_R1.gz,s954_F_LS_02,Calidris pugnax,Adult,Male,6,Faeder,LS,Lateral septum,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34236887,7.8
s954_F_LS_02_R2.gz,s954_F_LS_02,Calidris pugnax,Adult,Male,6,Faeder,LS,Lateral septum,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34236887,7.8
s954_F_NC_02_R1.gz,s954_F_NC_02,Calidris pugnax,Adult,Male,6,Faeder,NC,Caudal nidopallium,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),22933666,8.4
s954_F_NC_02_R2.gz,s954_F_NC_02,Calidris pugnax,Adult,Male,6,Faeder,NC,Caudal nidopallium,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),22933666,8.4
s954_F_PIT_01_R1.gz,s954_F_PIT_01,Calidris pugnax,Adult,Male,6,Faeder,Pit,Pituitary gland,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),26383238,NA
s954_F_PIT_01_R2.gz,s954_F_PIT_01,Calidris pugnax,Adult,Male,6,Faeder,Pit,Pituitary gland,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),26383238,NA
s954_F_POA_02_R1.gz,s954_F_POA_02,Calidris pugnax,Adult,Male,6,Faeder,POM,Medial preoptic area,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28700775,7.9
s954_F_POA_02_R2.gz,s954_F_POA_02,Calidris pugnax,Adult,Male,6,Faeder,POM,Medial preoptic area,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28700775,7.9
s954_F_RAP_03_R1.gz,s954_F_RAP_03,Calidris pugnax,Adult,Male,6,Faeder,Rap,Raphe,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),31900392,8
s954_F_RAP_03_R2.gz,s954_F_RAP_03,Calidris pugnax,Adult,Male,6,Faeder,Rap,Raphe,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),31900392,8
s954_F_TNA_03_R1.gz,s954_F_TNA_03,Calidris pugnax,Adult,Male,6,Faeder,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28235279,7.7
s954_F_TNA_03_R2.gz,s954_F_TNA_03,Calidris pugnax,Adult,Male,6,Faeder,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28235279,7.7
